,logp,tpsa,sub_similarity,qed,hba,hbd,molwt,gasa_score
22,4.392000000000004,77.51,0.29922779922779924,0.3529638180374202,5,0,426.24062418799997,0.15471823513507843
23,4.471900000000004,77.50999999999999,1.0,0.34974601429775154,5,0,428.2562742519999,0.041883789002895355
24,4.4939000000000044,77.51,0.29922779922779924,0.3492147899027836,5,0,428.25627425199997,0.3181709051132202
25,4.471900000000004,77.50999999999999,0.29922779922779924,0.34974601429775165,5,0,428.25627425199997,0.025619054213166237
26,4.471900000000004,77.51,0.29922779922779924,0.34974601429775154,5,0,428.2562742519999,0.11915236711502075
27,4.327800000000004,77.50999999999999,0.29922779922779924,0.3798576023551952,5,0,428.2562742519999,0.008856634609401226
28,4.471900000000004,77.51,0.31467181467181465,0.34974601429775154,5,0,428.25627425199997,0.05036162957549095
29,4.471900000000004,77.51,0.29922779922779924,0.34974601429775165,5,0,428.2562742519999,0.09967557340860367
30,4.471900000000004,77.51,0.29922779922779924,0.34974601429775165,5,0,428.2562742519999,0.10703679919242859
31,4.471900000000004,77.51,1.0,0.34974601429775154,5,0,428.256274252,0.016532819718122482
32,4.471900000000004,77.51,1.0,0.34974601429775165,5,0,428.2562742519999,0.07341849058866501
33,4.471900000000004,77.51,0.29922779922779924,0.34974601429775165,5,0,428.2562742519999,0.1165095642209053
34,4.471900000000004,77.51,0.31467181467181465,0.3683174257817049,5,0,428.2562742519999,0.006389455869793892
35,4.471900000000004,77.51,0.9613899613899614,0.34974601429775154,5,0,428.25627425199997,0.15063486993312836
36,4.471900000000004,77.51,0.9613899613899614,0.34974601429775165,5,0,428.2562742519999,0.037141695618629456
37,4.471900000000004,77.51,1.0,0.34974601429775154,5,0,428.2562742519999,0.10085781663656235
38,4.471900000000004,77.50999999999999,0.29922779922779924,0.34974601429775154,5,0,428.2562742519999,0.030888086184859276
39,4.471900000000004,77.51,0.9613899613899614,0.37643569816901096,5,0,428.25627425199997,0.37442299723625183
40,4.471900000000004,77.51,0.9613899613899614,0.34974601429775165,5,0,428.2562742519999,0.13908396661281586
41,4.471900000000004,77.51,0.29922779922779924,0.34974601429775165,5,0,428.25627425199997,0.040676020085811615
42,4.471900000000004,77.51,0.9613899613899614,0.34974601429775154,5,0,428.25627425199997,0.17996063828468323
43,4.471900000000004,77.51,0.5135135135135135,0.575918938331596,5,0,428.2562742519999,0.016147857531905174
44,4.392000000000004,77.51,1.0,0.3529638180374202,5,0,426.24062418799997,0.0030758960638195276
45,4.471900000000004,77.51,0.9613899613899614,0.34974601429775154,5,0,428.2562742519999,0.09294293075799942
46,4.471900000000004,77.51,0.29922779922779924,0.34974601429775154,5,0,428.2562742519999,0.43064215779304504
47,4.471900000000004,77.51,1.0,0.34974601429775154,5,0,428.2562742519999,0.5219384431838989
48,4.471900000000004,77.50999999999999,0.29922779922779924,0.34974601429775154,5,0,428.2562742519999,0.04744472727179527
49,4.471900000000004,77.51,0.9613899613899614,0.34974601429775154,5,0,428.2562742519999,0.5944975018501282
50,4.471900000000004,77.51,0.9613899613899614,0.34974601429775165,5,0,428.2562742519999,0.2877406179904938
51,4.471900000000004,77.51,1.0,0.34974601429775165,5,0,428.2562742519999,0.19734181463718414
52,3.770900000000003,86.74000000000001,0.138996138996139,0.26590341338784995,6,0,442.2355388079999,0.15207022428512573
53,4.471900000000004,77.50999999999999,0.29922779922779924,0.34974601429775154,5,0,428.25627425199997,0.026194944977760315
54,4.568400000000004,77.51,0.29922779922779924,0.3611643319911599,5,0,434.18600177199994,0.10641700029373169
55,4.471900000000004,77.51,0.9613899613899614,0.34974601429775154,5,0,428.2562742519999,0.03749561682343483
56,4.616000000000004,77.51,0.9613899613899614,0.3460408072435442,5,0,428.2562742519999,0.22349262237548828
57,4.471900000000004,77.51,0.29922779922779924,0.34974601429775154,5,0,428.25627425199997,0.06351754069328308
58,4.471900000000004,77.50999999999999,0.29922779922779924,0.34974601429775154,5,0,428.25627425199997,0.3128308355808258
59,4.312100000000004,77.51,1.0,0.35603401208000063,5,0,424.2249741239999,0.15893684327602386
60,4.8620000000000045,77.51,0.31467181467181465,0.42795540619227646,5,0,442.2719243159999,0.4676436483860016
61,4.471900000000004,77.51,0.9613899613899614,0.34974601429775154,5,0,428.2562742519999,0.003592287888750434
62,4.471900000000004,77.51,0.31467181467181465,0.34974601429775165,5,0,428.2562742519999,0.020613837987184525
63,4.616000000000004,77.51,0.9613899613899614,0.3460408072435442,5,0,428.2562742519999,0.05723283439874649
64,4.471900000000004,77.51,0.29922779922779924,0.34974601429775165,5,0,428.2562742519999,0.3258809745311737
65,4.471900000000004,77.51,0.9613899613899614,0.34974601429775154,5,0,428.2562742519999,0.4738100469112396
66,4.471900000000004,77.51,0.29922779922779924,0.34974601429775154,5,0,428.25627425199997,0.11743225157260895
67,4.471900000000004,77.50999999999999,0.9613899613899614,0.34974601429775154,5,0,428.2562742519999,0.04427102208137512
68,4.318000000000004,77.51,1.0,0.36332853100731866,5,0,420.23120237599994,0.12095648050308228
69,4.471900000000004,77.50999999999999,1.0,0.34974601429775154,5,0,428.256274252,0.12307097017765045
70,4.471900000000004,77.51,0.9613899613899614,0.34974601429775154,5,0,428.2562742519999,0.09411107003688812
71,4.471900000000003,77.51,0.9613899613899614,0.34974601429775165,5,0,428.25627425199986,0.4518750309944153
72,4.471900000000004,77.51,0.9613899613899614,0.34974601429775154,5,0,428.2562742519999,0.2206878811120987
73,4.471900000000004,77.51,0.9613899613899614,0.34974601429775154,5,0,428.2562742519999,0.040447987616062164
74,4.471900000000004,77.50999999999999,0.9613899613899614,0.34974601429775165,5,0,428.2562742519999,0.19022615253925323
75,4.471900000000004,77.51,0.29922779922779924,0.34974601429775165,5,0,428.2562742519999,0.13006243109703064
76,4.471900000000004,77.51,0.6525096525096525,0.45476132303988337,5,0,428.2562742519999,0.0669906884431839
77,4.471900000000004,77.50999999999999,0.9613899613899614,0.34974601429775154,5,0,428.2562742519999,0.10703902691602707
78,4.471900000000004,77.51,0.29922779922779924,0.34974601429775154,5,0,428.2562742519999,0.15916964411735535
79,4.471900000000004,77.51,0.9613899613899614,0.34974601429775154,5,0,428.2562742519999,0.22778135538101196
80,4.471900000000004,77.51,0.9613899613899614,0.34974601429775154,5,0,428.25627425199997,0.14424371719360352
81,4.471900000000004,77.51,0.29922779922779924,0.34974601429775154,5,0,428.25627425199997,0.4074414372444153
82,4.471900000000004,77.50999999999999,0.29922779922779924,0.34974601429775165,5,0,428.2562742519999,0.46802693605422974
83,4.471900000000004,77.51,1.0,0.34974601429775154,5,0,428.2562742519999,0.031211310997605324
84,4.471900000000004,77.51,0.29922779922779924,0.34974601429775154,5,0,428.2562742519999,0.06215687096118927
85,4.471900000000004,77.51,0.29922779922779924,0.34974601429775154,5,0,428.25627425199997,0.1438087671995163
86,4.471900000000004,77.50999999999999,0.9613899613899614,0.34974601429775165,5,0,428.2562742519999,0.03633473441004753
87,4.471900000000004,77.51,1.0,0.34974601429775154,5,0,428.25627425199997,0.2576996684074402
88,4.717900000000005,77.51,0.9613899613899614,0.280217604964449,5,0,430.2719243159999,0.042002931237220764
89,4.471900000000004,77.51,0.9613899613899614,0.3683174257817049,5,0,428.2562742519999,0.10764703899621964
90,4.471900000000004,77.51,1.0,0.34974601429775165,5,0,428.2562742519999,0.02663845755159855
91,4.327800000000003,77.50999999999999,0.31467181467181465,0.3529253019058291,5,0,428.25627425199997,0.22789062559604645
92,4.471900000000004,77.51,0.29922779922779924,0.34974601429775154,5,0,428.2562742519999,0.20364968478679657
93,4.471900000000004,77.51,0.9613899613899614,0.34974601429775154,5,0,428.2562742519999,0.04014655575156212
94,4.471900000000004,77.50999999999999,0.29922779922779924,0.34974601429775154,5,0,428.256274252,0.278250128030777
95,4.471900000000004,77.50999999999999,0.5444015444015444,0.34974601429775165,5,0,428.2562742519999,0.002244662493467331
96,4.471900000000004,77.51,0.9613899613899614,0.34974601429775165,5,0,428.25627425199997,0.013585280627012253
97,4.392000000000004,77.50999999999999,0.29922779922779924,0.3529638180374203,5,0,426.2406241879999,0.00820534210652113
98,4.471900000000004,77.51,0.29922779922779924,0.34974601429775154,5,0,428.25627425199997,0.07422143965959549
99,4.471900000000004,77.51,0.9613899613899614,0.34974601429775154,5,0,428.2562742519999,0.07319848239421844
100,4.471900000000004,77.51,0.9613899613899614,0.34974601429775154,5,0,428.2562742519999,0.09866628795862198
101,4.471900000000004,77.50999999999999,0.29922779922779924,0.34974601429775154,5,0,428.25627425199997,0.024620380252599716
102,4.471100000000004,77.51,0.8166023166023166,0.368208254097759,5,0,426.2217805639999,0.13856250047683716
103,4.471900000000004,77.50999999999999,0.29922779922779924,0.34974601429775165,5,0,428.2562742519999,0.33245790004730225
104,4.471900000000004,77.51,1.0,0.34974601429775154,5,0,428.256274252,0.18040584027767181
105,4.471900000000004,77.50999999999999,0.29922779922779924,0.26645082124229286,5,0,428.25627425199997,0.19961804151535034
106,4.471900000000004,77.51,0.9613899613899614,0.34974601429775154,5,0,428.25627425199997,0.11390095204114914
107,4.471900000000004,77.51,0.6525096525096525,0.45476132303988326,5,0,428.25627425199997,0.018644919618964195
108,4.471900000000004,77.50999999999999,0.31467181467181465,0.34974601429775154,5,0,428.25627425199997,0.013797135092318058
109,4.616000000000004,77.51,0.9613899613899614,0.3460408072435442,5,0,428.2562742519999,0.05671020969748497
110,4.471900000000004,77.51,0.9613899613899614,0.34974601429775154,5,0,428.25627425199997,0.17600147426128387
111,5.292900000000005,60.440000000000005,0.9613899613899614,0.332099865565126,4,0,414.27700969599994,0.5069082975387573
112,4.471900000000004,77.51,0.9613899613899614,0.34974601429775154,5,0,428.2562742519999,0.27788951992988586
113,4.471900000000004,77.51,0.29922779922779924,0.34974601429775154,5,0,428.25627425199997,0.046331021934747696
114,4.471900000000004,77.51,1.0,0.34974601429775154,5,0,428.256274252,0.014177070930600166
115,4.471900000000004,77.51,1.0,0.34974601429775165,5,0,428.2562742519999,0.11759311705827713
116,4.471900000000004,77.50999999999999,0.9613899613899614,0.34974601429775165,5,0,428.2562742519999,0.04542168974876404
117,4.471900000000004,77.51,0.29922779922779924,0.34974601429775165,5,0,428.2562742519999,0.03495578467845917
118,4.471900000000004,77.51,0.29922779922779924,0.34974601429775154,5,0,428.25627425199997,0.3716178834438324
119,4.471900000000004,77.51,1.0,0.3683174257817049,5,0,428.2562742519999,0.20214912295341492
120,4.471900000000004,77.51,1.0,0.34974601429775165,5,0,428.2562742519999,0.04584601894021034
121,4.471900000000004,77.50999999999999,0.9613899613899614,0.34974601429775154,5,0,428.2562742519999,0.2484409064054489
122,4.471900000000004,77.51,0.29922779922779924,0.34974601429775154,5,0,428.2562742519999,0.0237124003469944
123,4.471900000000004,77.51,1.0,0.34974601429775154,5,0,428.25627425199997,0.07013306766748428
124,4.471900000000004,77.51,0.9613899613899614,0.34974601429775165,5,0,428.2562742519999,0.0481826514005661
125,4.327800000000003,77.51,0.9613899613899614,0.3529253019058291,5,0,428.2562742519999,0.05193496122956276
126,4.471900000000004,77.50999999999999,0.31467181467181465,0.34974601429775154,5,0,428.25627425199997,0.4337737262248993
127,4.471900000000004,77.51,0.29922779922779924,0.34974601429775154,5,0,428.2562742519999,0.10083373636007309
128,4.471900000000004,77.50999999999999,0.29922779922779924,0.34974601429775165,5,0,428.2562742519999,0.4378998279571533
129,4.471900000000004,77.51,0.9613899613899614,0.34974601429775154,5,0,428.25627425199997,0.09397204965353012
130,4.471900000000004,77.51,0.9613899613899614,0.34974601429775154,5,0,428.2562742519999,0.025101816281676292
131,4.471900000000004,77.51,0.9613899613899614,0.34974601429775165,5,0,428.2562742519999,0.05340717360377312
132,4.471900000000004,77.51,1.0,0.34974601429775165,5,0,428.2562742519999,0.01287922728806734
133,4.471900000000004,77.51,1.0,0.34974601429775165,5,0,428.2562742519999,0.03686577081680298
134,4.616000000000004,77.51,0.29922779922779924,0.3460408072435442,5,0,428.25627425199997,0.08247626572847366
135,4.471900000000004,77.51,0.9613899613899614,0.34974601429775165,5,0,428.2562742519999,0.05403465777635574
136,4.471900000000004,77.51,0.9613899613899614,0.34974601429775154,5,0,428.25627425199997,0.13349641859531403
137,4.471900000000004,77.51,0.9613899613899614,0.34974601429775165,5,0,428.2562742519999,0.08627252280712128
138,4.471900000000004,77.51,0.29922779922779924,0.34974601429775154,5,0,428.25627425199997,0.012680958025157452
139,4.312100000000004,77.51,0.17374517374517376,0.46293736529291374,5,0,424.2249741239999,0.017267407849431038
140,4.392000000000004,77.51,0.29922779922779924,0.3529638180374202,5,0,426.24062418799997,0.0011800391366705298
141,4.392000000000004,77.51,0.31467181467181465,0.26890227576637876,5,0,426.24062418799997,0.11365580558776855
142,4.471900000000004,77.51,0.9613899613899614,0.34974601429775165,5,0,428.2562742519999,0.035818248987197876
143,4.471900000000004,77.51,0.9613899613899614,0.34974601429775165,5,0,428.2562742519999,0.057680949568748474
144,4.471900000000004,77.51,0.31467181467181465,0.34974601429775154,5,0,428.25627425199997,0.37882497906684875
145,4.471900000000004,77.51,0.9613899613899614,0.34974601429775154,5,0,428.2562742519999,0.04726681485772133
146,4.471900000000004,77.51,0.9613899613899614,0.34974601429775165,5,0,428.2562742519999,0.09898611158132553
147,4.471900000000004,77.51,0.29922779922779924,0.34974601429775154,5,0,428.25627425199997,0.021542737260460854
148,4.471900000000004,77.51,0.31467181467181465,0.34974601429775154,5,0,428.2562742519999,0.046745043247938156
149,4.471900000000004,77.51,0.9613899613899614,0.34974601429775165,5,0,428.2562742519999,0.03696624934673309
150,4.392000000000004,77.51,0.29922779922779924,0.26890227576637876,5,0,426.2406241879999,0.03425285592675209
151,4.471900000000004,77.51,0.29922779922779924,0.34974601429775154,5,0,428.2562742519999,0.06958409398794174
152,4.471900000000004,77.51,0.31467181467181465,0.34974601429775165,5,0,428.2562742519999,0.12531247735023499
153,4.4562000000000035,77.51,0.29922779922779924,0.35288600230897604,5,0,424.2249741239999,0.0034195759799331427
154,4.471900000000004,77.51,0.9613899613899614,0.34974601429775165,5,0,428.2562742519999,0.1257106214761734
155,4.471900000000004,77.51,0.2876447876447876,0.36669884309457856,5,0,428.25627425199997,0.10253545641899109
156,4.471900000000004,77.50999999999999,0.9613899613899614,0.34974601429775165,5,0,428.2562742519999,0.14748212695121765
157,4.471900000000004,77.51,0.29922779922779924,0.34974601429775165,5,0,428.2562742519999,0.02100011333823204
158,4.471900000000004,77.51,0.9613899613899614,0.34974601429775165,5,0,428.2562742519999,0.014660575427114964
159,4.667500000000004,77.51,0.9613899613899614,0.3556007076645761,5,0,436.26250250399994,0.08675960451364517
160,4.471900000000004,77.51,0.9613899613899614,0.34974601429775165,5,0,428.2562742519999,0.010168044827878475
161,4.471900000000004,77.50999999999999,1.0,0.34974601429775154,5,0,428.2562742519999,0.0026353236753493547
162,4.471900000000004,77.51,0.29922779922779924,0.34974601429775165,5,0,428.2562742519999,0.07635924220085144
163,4.471900000000004,77.51,0.9613899613899614,0.34974601429775154,5,0,428.25627425199997,0.24376407265663147
164,4.471900000000004,77.51,0.9613899613899614,0.34974601429775165,5,0,428.2562742519999,0.039478760212659836
165,4.471900000000004,77.50999999999999,0.29922779922779924,0.34974601429775154,5,0,428.25627425199997,0.3311055600643158
166,4.471900000000004,77.50999999999999,0.29922779922779924,0.34974601429775165,5,0,428.2562742519999,0.10634364932775497
167,4.471900000000004,77.51,0.29922779922779924,0.34974601429775154,5,0,428.2562742519999,0.09354192018508911
168,4.471900000000004,77.51,0.29922779922779924,0.34974601429775154,5,0,428.2562742519999,0.004888721741735935
169,4.471900000000004,77.51,0.9613899613899614,0.34974601429775154,5,0,428.2562742519999,0.11007856577634811
170,4.782100000000005,77.51,0.29922779922779924,0.2671914302453936,5,0,440.25627425199997,0.042814720422029495
171,4.471900000000004,77.51,0.9613899613899614,0.34974601429775154,5,0,428.2562742519999,0.21602275967597961
172,4.471900000000004,77.50999999999999,0.29922779922779924,0.34974601429775154,5,0,428.25627425199997,0.06239919364452362
173,4.471900000000004,77.51,0.9613899613899614,0.34974601429775154,5,0,428.25627425199997,0.007612074259668589
174,4.312100000000004,77.51,1.0,0.35603401208000063,5,0,424.22497412399997,0.029862824827432632
175,4.471900000000003,77.51,1.0,0.34974601429775165,5,0,428.2562742519999,0.047197986394166946
176,4.392000000000004,77.51,0.31467181467181465,0.28318090828276665,5,0,426.2406241879999,0.005755229387432337
177,4.471900000000004,77.50999999999999,0.29922779922779924,0.34974601429775165,5,0,428.25627425199997,0.06564587354660034
178,4.8620000000000045,77.50999999999999,0.7413127413127413,0.3291302272858354,5,0,442.2719243159999,0.4689302444458008
179,4.471900000000004,77.51,0.29922779922779924,0.34974601429775154,5,0,428.25627425199997,0.32596173882484436
180,4.471900000000004,77.51,0.9613899613899614,0.34974601429775165,5,0,428.2562742519999,0.10271294414997101
181,4.471900000000004,77.51,0.9613899613899614,0.34974601429775154,5,0,428.25627425199997,0.051370762288570404
182,4.327800000000004,77.51,0.9613899613899614,0.35292530190582905,5,0,428.25627425199997,0.45833802223205566
183,4.471900000000004,77.51,0.29922779922779924,0.34974601429775154,5,0,428.25627425199997,0.308228462934494
184,4.471900000000004,77.51,0.9613899613899614,0.34974601429775165,5,0,428.2562742519999,0.20316405594348907
185,4.471900000000004,77.51,0.9613899613899614,0.34974601429775154,5,0,428.2562742519999,0.031491540372371674
186,4.327800000000003,77.51,0.29922779922779924,0.3529253019058291,5,0,428.25627425199997,0.18958353996276855
187,4.471900000000004,77.50999999999999,0.29922779922779924,0.34974601429775154,5,0,428.25627425199997,0.01020099688321352
188,4.471900000000004,77.51,0.9613899613899614,0.34974601429775154,5,0,428.2562742519999,0.17742006480693817
189,4.471900000000004,77.51,1.0,0.34974601429775154,5,0,428.2562742519999,0.0074195354245603085
190,4.471900000000004,77.50999999999999,0.29922779922779924,0.34974601429775154,5,0,428.25627425199997,0.5370631217956543
191,4.327800000000004,77.51,0.31467181467181465,0.36119568233537186,5,0,416.2562742519999,0.2052512913942337
192,4.471900000000004,77.51,0.31467181467181465,0.34974601429775154,5,0,428.25627425199997,0.037825703620910645
193,4.471900000000004,77.51,0.9613899613899614,0.34974601429775154,5,0,428.25627425199997,0.10172750055789948
194,4.471900000000004,77.50999999999999,1.0,0.34974601429775154,5,0,428.2562742519999,0.013662791810929775
195,4.471900000000004,77.51,0.9613899613899614,0.34974601429775165,5,0,428.2562742519999,0.02099657990038395
196,4.471900000000004,77.51,0.29922779922779924,0.34974601429775165,5,0,428.2562742519999,0.03623567894101143
197,4.471900000000004,77.50999999999999,0.29922779922779924,0.34974601429775154,5,0,428.25627425199997,0.20743419229984283
198,4.471900000000004,77.51,0.9613899613899614,0.34974601429775154,5,0,428.2562742519999,0.12194830924272537
199,4.471900000000004,77.51,1.0,0.34974601429775154,5,0,428.25627425199997,0.03534790128469467
200,4.471900000000004,77.51,0.9613899613899614,0.34974601429775154,5,0,428.2562742519999,0.6068504452705383
201,4.471900000000004,77.51,0.29922779922779924,0.34974601429775165,5,0,428.2562742519999,0.11197543144226074
202,4.471900000000004,77.50999999999999,0.9613899613899614,0.368317425781705,5,0,428.2562742519999,0.19040004909038544
203,4.471900000000004,77.51,0.9613899613899614,0.34974601429775154,5,0,428.2562742519999,0.29793134331703186
204,4.471900000000004,77.51,0.29922779922779924,0.34974601429775154,5,0,428.25627425199997,0.03832009434700012
205,4.471900000000004,77.51,1.0,0.34974601429775154,5,0,428.25627425199997,0.012032684870064259
206,4.471900000000004,77.51,0.9613899613899614,0.34974601429775154,5,0,428.2562742519999,0.2523617744445801
207,4.471900000000004,77.51,0.31467181467181465,0.34974601429775154,5,0,428.25627425199997,0.08195818960666656
208,4.471900000000004,77.51,0.9613899613899614,0.34974601429775154,5,0,428.25627425199997,0.017145823687314987
209,4.471900000000004,77.50999999999999,0.9613899613899614,0.34974601429775165,5,0,428.2562742519999,0.2890951931476593
210,4.471900000000004,77.51,0.9613899613899614,0.34974601429775165,5,0,428.2562742519999,0.09084045886993408
211,4.471900000000004,77.51,0.9613899613899614,0.34974601429775154,5,0,428.2562742519999,0.04327777400612831
212,4.471900000000004,77.51,0.9613899613899614,0.34974601429775154,5,0,428.2562742519999,0.2485455721616745
213,4.471900000000004,77.51,0.9613899613899614,0.34974601429775154,5,0,428.2562742519999,0.13455168902873993
214,4.471900000000004,77.51,0.9613899613899614,0.34974601429775154,5,0,428.25627425199997,0.01862046681344509
215,4.471900000000004,77.51,0.9613899613899614,0.34974601429775154,5,0,428.25627425199997,0.008852432481944561
216,4.471900000000004,77.50999999999999,0.29922779922779924,0.34974601429775165,5,0,428.2562742519999,0.13561098277568817
217,4.471900000000004,77.51,0.29922779922779924,0.34974601429775154,5,0,428.25627425199997,0.2579999268054962
218,4.471900000000004,77.51,0.9382239382239382,0.3683174257817049,5,0,428.2562742519999,0.08829598873853683
219,4.471900000000004,77.51,0.9613899613899614,0.34974601429775165,5,0,428.2562742519999,0.24543963372707367
220,4.392000000000004,77.50999999999999,0.2084942084942085,0.45894530977915365,5,0,426.2406241879999,0.004295870196074247
221,3.643600000000003,80.75,0.9613899613899614,0.3778642830473044,6,0,441.25152321999997,0.04070639610290527
222,4.471900000000004,77.51,0.9613899613899614,0.34974601429775165,5,0,428.25627425199997,0.08728525787591934
223,4.471100000000004,77.51,0.31467181467181465,0.32507869544910467,5,0,426.22178056399997,0.052471842616796494
224,4.471900000000004,77.50999999999999,0.31467181467181465,0.34974601429775154,5,0,428.25627425199997,0.02587425708770752
225,4.392000000000004,77.51,0.9613899613899614,0.3529638180374202,5,0,426.24062418799997,0.003197951940819621
226,4.471900000000004,77.51,0.29922779922779924,0.34974601429775165,5,0,428.2562742519999,0.09080766141414642
227,4.717900000000005,77.50999999999999,0.29922779922779924,0.3336127391388592,5,0,442.2719243159999,0.1279090940952301
228,4.392000000000004,77.51,0.5444015444015444,0.3529638180374203,5,0,426.2406241879999,0.01200671587139368
229,4.471900000000004,77.51,0.9613899613899614,0.34974601429775165,5,0,428.2562742519999,0.03811311349272728
230,4.638000000000004,77.51,0.9613899613899614,0.2631612190071251,5,0,428.25627425199997,0.05533925071358681
231,4.471900000000004,77.51,0.29922779922779924,0.37643569816901096,5,0,428.2562742519999,0.058797288686037064
232,4.392000000000004,77.51,0.29922779922779924,0.45894530977915365,5,0,426.2406241879999,0.004577845335006714
233,4.471900000000004,77.51,0.9613899613899614,0.34974601429775165,5,0,428.2562742519999,0.07593442499637604
234,4.471900000000004,77.51,1.0,0.34974601429775154,5,0,428.2562742519999,0.36286330223083496
235,4.471900000000004,77.51,0.9613899613899614,0.34974601429775154,5,0,428.25627425199997,0.04509364441037178
236,4.471900000000004,77.51,0.9613899613899614,0.34974601429775165,5,0,428.2562742519999,0.17249101400375366
237,4.471900000000004,77.51,0.19884169884169883,0.45476132303988326,5,0,428.25627425199997,0.07114338874816895
238,4.471900000000004,77.51,0.9613899613899614,0.34974601429775165,5,0,428.2562742519999,0.1411115527153015
239,4.327800000000004,77.51,0.9613899613899614,0.35292530190582905,5,0,428.2562742519999,0.15996715426445007
240,4.471900000000004,77.51,0.29922779922779924,0.34974601429775154,5,0,428.25627425199997,0.041587356477975845
241,4.471900000000004,77.51,0.9613899613899614,0.34974601429775154,5,0,428.2562742519999,0.011848503723740578
242,4.471900000000004,77.51,0.9613899613899614,0.34974601429775154,5,0,428.2562742519999,0.4068312644958496
243,4.471900000000004,77.51,0.9613899613899614,0.34974601429775165,5,0,428.2562742519999,0.22371818125247955
244,4.471900000000004,77.51,0.9613899613899614,0.3683174257817049,5,0,428.25627425199997,0.011634995229542255
245,4.471900000000004,77.50999999999999,0.9613899613899614,0.34974601429775165,5,0,428.2562742519999,0.18077193200588226
246,4.471900000000004,77.51,0.9613899613899614,0.34974601429775154,5,0,428.25627425199997,0.15433628857135773
247,4.471900000000004,77.50999999999999,0.19111969111969113,0.368317425781705,5,0,428.2562742519999,0.43627139925956726
248,4.392000000000004,77.51,0.29922779922779924,0.26890227576637876,5,0,426.24062418799997,0.0034273003693670034
249,4.327800000000003,77.51,0.8166023166023166,0.3529253019058291,5,0,428.2562742519999,0.03152620419859886
250,4.471900000000004,77.50999999999999,0.29922779922779924,0.34974601429775154,5,0,428.25627425199997,0.2996392250061035
251,4.471900000000004,77.50999999999999,0.29922779922779924,0.34974601429775154,5,0,428.25627425199997,0.07714711129665375
252,4.471900000000004,77.51,0.29922779922779924,0.3683174257817049,5,0,428.2562742519999,0.09168241918087006
253,4.471900000000004,77.50999999999999,0.29922779922779924,0.34974601429775154,5,0,428.25627425199997,0.44903039932250977
254,4.471900000000004,77.51,0.9613899613899614,0.34974601429775154,5,0,428.25627425199997,0.013202665373682976
255,4.471900000000004,77.51,0.9613899613899614,0.34974601429775165,5,0,428.2562742519999,0.09095656126737595
256,4.392000000000004,77.51,0.29922779922779924,0.3529638180374202,5,0,426.24062418799997,0.03150897100567818
257,4.471900000000004,77.50999999999999,0.29922779922779924,0.34974601429775154,5,0,428.25627425199997,0.18379180133342743
258,4.471900000000004,77.51,1.0,0.34974601429775165,5,0,428.2562742519999,0.08806294202804565
259,4.471900000000004,77.51,1.0,0.34974601429775154,5,0,428.25627425199997,0.17552928626537323
260,4.471900000000004,77.51,0.29922779922779924,0.34974601429775154,5,0,428.25627425199997,0.08882086724042892
261,4.471900000000004,77.51,0.29922779922779924,0.34974601429775154,5,0,428.25627425199997,0.27719613909721375
